Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Era,NA_Sales_Pct,EU_Sales_Pct,JP_Sales_Pct,Other_Sales_Pct,Success_Category,Multi_Region_Success
15943,Worms: WMD,PS,2016,Action,Sold Out,0.01,0.01,0.0,0.0,0.02,2010,2010s+,0.5,0.5,0.0,0.0,Niche (<1M),False
15944,Myst,PS,2006,Adventure,Midway Games,0.0,0.01,0.0,0.0,0.02,2000,2000s,0.0,0.5,0.0,0.0,Niche (<1M),False
15945,UNO 52,DS,2006,Misc,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.02,2000,2000s,0.5,0.0,0.0,0.0,Niche (<1M),False
15946,Tiger & Bunny: Hero's Day,PS,2013,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15947,Storm Lover 2nd V,PS,2016,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15948,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PS,2014,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15949,Touhou Genso Rondo: Bullet Ballet,PS,2016,Shooter,Nippon Ichi Software,0.01,0.0,0.0,0.0,0.02,2010,2010s+,0.5,0.0,0.0,0.0,Niche (<1M),False
15950,Accel World: Kasoku no Chouten,PS,2013,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15951,Poupee Girl DS,DS,2009,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15952,Pachinko Kaou: Misora Hibari,PS,2007,Misc,Hackberry,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15953,Just Cause,PS,2006,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,2000,2000s,0.5,0.5,0.0,0.0,Niche (<1M),False
15954,Choro Q,PS,2003,Racing,Zoo Digital Publishing,0.01,0.01,0.0,0.0,0.02,2000,2000s,0.5,0.5,0.0,0.0,Niche (<1M),False
15955,Narcissus: Moshimo Ashita ga Runara,PS,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15956,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PS,2015,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15957,IHRA Drag Racing: Sportsman Edition,XB,2006,Racing,Bethesda Softworks,0.01,0.0,0.0,0.0,0.02,2000,2000s,0.5,0.0,0.0,0.0,Niche (<1M),False
15958,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15959,Guild Wars: Factions,PC,2006,Role-Playing,NCSoft,0.0,0.01,0.0,0.0,0.02,2000,2000s,0.0,0.5,0.0,0.0,Niche (<1M),False
15960,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15961,Drone Tactics,DS,2007,Strategy,Success,0.01,0.0,0.0,0.0,0.02,2000,2000s,0.5,0.0,0.0,0.0,Niche (<1M),False
15962,Technic Beat,PS,2002,Misc,Arika,0.01,0.01,0.0,0.0,0.02,2000,2000s,0.5,0.5,0.0,0.0,Niche (<1M),False
15963,So-Ra-No-Wo-To: Otome no Gojuusou,PS,2010,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15964,Farming Simulator 2014,PS,2014,Simulation,Focus Home Interactive,0.01,0.0,0.0,0.0,0.02,2010,2010s+,0.5,0.0,0.0,0.0,Niche (<1M),False
15965,Imperium Romanum,PC,2008,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,2000,2000s,0.0,0.5,0.0,0.0,Niche (<1M),False
15966,Ship Simulator 2008,PC,2007,Simulation,Lighthouse Interactive,0.0,0.01,0.0,0.0,0.02,2000,2000s,0.0,0.5,0.0,0.0,Niche (<1M),False
15967,Curse of the Amsterdam Diamond,DS,2012,Puzzle,Easy Interactive,0.0,0.01,0.0,0.0,0.02,2010,2010s+,0.0,0.5,0.0,0.0,Niche (<1M),False
15968,Sengoku,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,2010,2010s+,0.0,0.5,0.0,0.0,Niche (<1M),False
15969,Yume Neko DS,DS,2008,Simulation,Sega,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15970,Dream C Club,PS,2012,Simulation,D3Publisher,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15971,IGT Slots: Lucky Larry's Lobstermania,PC,2011,Simulation,Masque Publishing,0.01,0.0,0.0,0.0,0.02,2010,2010s+,0.5,0.0,0.0,0.0,Niche (<1M),False
15972,Sid Meier's Civilization Revolution 2+,PS,2015,Strategy,Take-Two Interactive,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15973,SBK Superbike World Championship,PS,2008,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.02,2000,2000s,0.5,0.5,0.0,0.0,Niche (<1M),False
15974,Memories Off 6: Next Relation,PS,2009,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15975,Scared Rider Xechs,PS,2010,Adventure,RED Entertainment,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15976,Vitamin X: Detective B6,PS,2012,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15977,Misshitsu no Sacrifice,PS,2010,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15978,You Don't Know Jack,PC,1995,Misc,Vivendi Games,0.01,0.0,0.0,0.0,0.02,1990,1990s,0.5,0.0,0.0,0.0,Niche (<1M),False
15979,Ouran Koukou Host Bu,PS,2007,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15980,Lotus Challenge,GC,2004,Racing,Ignition Entertainment,0.01,0.0,0.0,0.0,0.02,2000,2000s,0.5,0.0,0.0,0.0,Niche (<1M),False
15981,Meiji Toukyou Renka: Twilight Kiss,PS,2015,Action,Broccoli,0.0,0.0,0.02,0.0,0.02,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15982,Xblaze: Lost Memories,PS,2015,Adventure,Arc System Works,0.01,0.0,0.0,0.0,0.02,2010,2010s+,0.5,0.0,0.0,0.0,Niche (<1M),False
15983,Turok,PC,2008,Action,Touchstone,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
15984,Coven and Labyrinth of Refrain,PS,2016,Action,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15985,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15986,Dragon Zakura DS,DS,2007,Misc,Electronic Arts,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15987,Chameleon: To Dye For!,DS,2006,Puzzle,505 Games,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
15988,Hotel Giant DS,DS,2008,Simulation,Nobilis,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
15989,Sora no Otoshimono: DokiDoki Summer Vacation,PS,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15990,Blackthorne,GBA,2003,Action,Activision,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
15991,Don Bradman Cricket 14,X360,2014,Sports,Tru Blu Entertainment,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
15992,DokuSui: DokiDoki Suikoden,PS,2011,Role-Playing,Irem Software Engineering,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15993,Shinseiki Evangelion: Battle Orchestra Portable,PS,2009,Fighting,Broccoli,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15994,Donkey Kong Jungle Beat,Wii,2008,Platform,Nintendo,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
15995,Bomberman (jp sales),PS,2006,Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15996,Blazblue: Continuum Shift Extend,PS,2012,Fighting,Arc System Works,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
15997,S.Y.K: Shinsetsu Saiyuuki,PS,2009,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
15998,Football Manager Live,PC,2009,Sports,Sega,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
15999,Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16000,Black Cat,PS,2006,Action,Capcom,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16001,One Piece: Daikaizoku Coliseum,3DS,2016,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16002,Mortal Kombat,PC,1994,Fighting,Acclaim Entertainment,0.01,0.0,0.0,0.0,0.01,1990,1990s,1.0,0.0,0.0,0.0,Niche (<1M),False
16003,Smart Kid's Mega Game Mix,DS,2009,Misc,UFO Interactive,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16004,Diary Girl,DS,2008,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16005,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011,Role-Playing,Unknown,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16006,Serious Sam II,PC,2005,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16007,Wand of Fortune: Mirai e no Prologue Portable,PS,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16008,Sengoku Hime: Senran ni Mau Otometachi,PS,2009,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16009,Secret Game Portable,PS,2010,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16010,Demon Gaze 2,PS,2014,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007,Role-Playing,Atari,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16012,Kimi no Yuusha,DS,2008,Role-Playing,SNK Playmore,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16013,Call of Juarez,PC,2006,Shooter,Ubisoft,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16014,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,2006,Shooter,Ubisoft,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16015,UEFA Champions League 2006-2007,PS,2007,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16016,Codename: Panzers Phase Two,PC,2005,Strategy,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16017,Nobunaga no Yabou Online: Houou no Shou,PS,2012,Strategy,Ackkstudios,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16018,Rise of Flight: Iron Cross Edition,PC,2010,Simulation,Aerosoft,0.01,0.0,0.0,0.0,0.01,2010,2010s+,1.0,0.0,0.0,0.0,Niche (<1M),False
16019,Cosmetic Paradise: Make no Kiseki,DS,2008,Misc,Global A Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16020,Unreal Tournament 2003,PC,2002,Shooter,Atari,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16021,Nobunaga no Yabou DS,DS,2006,Strategy,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16022,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS,2016,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16023,Uppers,PS,2016,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16024,Wand of Fortune Portable,PS,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16025,Wiffle Ball Advance,DS,2007,Sports,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16026,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PS,2006,Action,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16027,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007,Misc,D3Publisher,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16028,The Last Remnant,PC,2009,Role-Playing,Square Enix,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16029,Ten Pin Alley 2,GBA,2004,Sports,XS Games,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16030,Himawari: Pebble in the Sky Portable,PS,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16031,Wand of Fortune R,PS,2016,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16032,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS,2008,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16033,My Little Baby,DS,2008,Simulation,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16034,Kono Aozora ni Yakusoku o: Tenohira no Rakuen,PS,2009,Adventure,TGL,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16035,Shinobi Koutsutsu,PS,2014,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16036,NiGHTS into dreams...,PS,2008,Platform,Sega,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16037,WinBack 2: Project Poseidon,PS,2006,Shooter,Tecmo Koei,0.01,0.01,0.0,0.0,0.01,2000,2000s,1.0,1.0,0.0,0.0,Niche (<1M),False
16038,Kaitou Rousseau,DS,2006,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16039,Utawarerumono: Futari no Hakuoro,PS,2016,Misc,Aqua Plus,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16040,WRC 5: FIA World Rally Championship,XOne,2015,Sports,Bigben Interactive,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16041,Totally Spies! Totally Party,PS,2008,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.01,2000,2000s,1.0,1.0,0.0,0.0,Niche (<1M),False
16042,GunParade Orchestra: Ao no Shou,PS,2006,Adventure,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16043,Impossible Creatures,PC,2002,Strategy,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16044,Puyo Pop Fever,GC,2004,Puzzle,Sega,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16045,Wizardry XTH: Unlimited Students,PS,2006,Role-Playing,Michaelsoft,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16046,Raven's Cry,PS,2015,Role-Playing,TopWare Interactive,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16047,Instant Brain,X360,2011,Adventure,Cave,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16048,Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16049,Blitzkrieg 2 Anthology,PC,2008,Strategy,Ascaron Entertainment GmbH,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16050,Rayman Raving Rabbids,PC,2006,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16051,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS,2016,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16052,Abunai: Koi no Sousa Shitsu,PS,2012,Action,Quinrose,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16053,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,2011,Adventure,Avanquest,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16054,Battle Worlds: Kronos,PC,2016,Strategy,Nordic Games,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16055,SoulLink Extension,PS,2006,Adventure,Interchannel,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16056,Banjo-Kazooie,X360,2008,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16057,Samurai Shodown Anthology (JP sales),PS,2008,Fighting,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16058,Winning Post 7 Maximum 2008,PS,2008,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16059,Sangoku Koi Senki: Otome no Heihou!,PS,2011,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16062,Alfa Romeo Racing Italiano,PS,2005,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01,2000,2000s,1.0,1.0,0.0,0.0,Niche (<1M),False
16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS,2002,Misc,Media Entertainment,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16064,Digger Simulator,PC,2011,Simulation,Excalibur Publishing,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16065,Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.01,2010,2010s+,0.0,1.0,0.0,0.0,Niche (<1M),False
16066,Super Robot Taisen XO,X360,2006,Strategy,Banpresto,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16067,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16069,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS,2010,Misc,Hackberry,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16070,IL-2 Sturmovik,PC,2001,Simulation,Blue Byte,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16071,Mortal Kombat: Tournament Edition,GBA,2003,Fighting,Midway Games,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16072,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005,Adventure,Activision,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16073,East India Company,PC,2009,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16074,World Poker Tour,GBA,2005,Misc,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16075,Sousaku Alice to Oujisama!,3DS,2015,Simulation,Happinet,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16076,Empire Deluxe,PC,1992,Strategy,New World Computing,0.01,0.0,0.0,0.0,0.01,1990,1990s,1.0,0.0,0.0,0.0,Niche (<1M),False
16077,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,Genterprise,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16078,Infinite Stratos 2: Love and Purge,PS,2015,Action,5pb,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16079,Fab 5 Soccer,DS,2008,Sports,Destineer,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16080,Destiny Links,DS,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16081,Best Of Tests,DS,2008,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16082,Egg Mania: Eggstreme Madness,XB,2002,Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16083,Virtua Tennis 3,PC,2007,Sports,Sega,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16084,Pro Angler Moves,PS,2012,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,2010,2010s+,1.0,0.0,0.0,0.0,Niche (<1M),False
16085,Sakura Sakura: Haru Urara,PS,2010,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16086,Uta no * Prince-Sama: Sweet Serenade,PS,2011,Adventure,Broccoli,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16087,The Legend of Heroes: Trails in the Sky Third Chapter,PS,2013,Role-Playing,Falcom Corporation,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16088,Road Trip: Shifting Gears,GBA,2002,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16089,"Iza, Shutsujin! Koisen",PS,2011,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16090,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,Takara Tomy,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16091,Hiiro no Kakera: Shin Tamayori Hime Denshou,PS,2009,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
16092,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010,Adventure,FuRyu,0.0,0.0,0.01,0.0,0.01,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
16093,Honda ATV Fever,DS,2010,Racing,Storm City Games,0.01,0.0,0.0,0.0,0.01,2010,2010s+,1.0,0.0,0.0,0.0,Niche (<1M),False
16094,Grooverider: Slot Car Thunder,XB,2003,Racing,Encore,0.01,0.0,0.0,0.0,0.01,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
16095,Superstars V8 Racing,X360,2009,Racing,Black Bean Games,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16096,Grand Theft Auto III,PC,2002,Action,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,2000,2000s,0.0,1.0,0.0,0.0,Niche (<1M),False
16097,Bakumatsu Koihana: Shinsengumi DS,DS,2008,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
